Vannlokalitet_kode,Betegnelse,Aktivitet_id,Oppdragsgiver,Oppdragstaker,Parameter_id,VitenskapligNavn,Provetakmetode_id,Analysemetode_id,Tid_provetak,Listenavn,Provenr,Ant_verdier,Kommentar,source_file,date,year,value,upper_m,lower_m
01.30-62433,HT180,OEKK,Miljødirektoratet,HI,MHRFORSK,Caryophyllia smithii,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-04 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-04,2022,2,24,24
01.30-62433,HT180,OEKK,Miljødirektoratet,HI,MHRFORSK,Caryophyllia smithii,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-04 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2022.xlsx,2022-08-04,2022,3,26,26
01.30-62433,HT180,OEKK,Miljødirektoratet,HI,MHRFORSK,Caryophyllia smithii,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-04 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-04,2022,2,28,28
01.30-62433,HT180,OEKK,Miljødirektoratet,HI,MHRFORSK,Caryophyllia smithii,ROV,NS-EN ISO 19493:2007,2021-09-29 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2021.xlsx,2021-09-29,2021,2,24,24
01.30-62433,HT180,OEKK,Miljødirektoratet,HI,MHRFORSK,Caryophyllia smithii,ROV,NS-EN ISO 19493:2007,2021-09-29 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2021.xlsx,2021-09-29,2021,3,26,26
01.30-62433,HT180,OEKK,Miljødirektoratet,HI,MHRFORSK,Caryophyllia smithii,ROV,NS-EN ISO 19493:2007,2021-09-29 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2021.xlsx,2021-09-29,2021,2,28,28
01.30-62433,HT180,OEKK,Miljødirektoratet,HI,MHRFORSK,Caryophyllia smithii,ROV,NS-EN ISO 19493:2007,2021-09-29 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2021.xlsx,2021-09-29,2021,2,30,30
01.30-62433,HT180,OEKK,Miljødirektoratet,HI,MHRFORSK,Spirobranchus triqueter,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-04 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-04,2022,2,6,6
01.30-62433,HT180,OEKK,Miljødirektoratet,HI,MHRFORSK,Spirobranchus triqueter,ROV,NS-EN ISO 19493:2007,2021-09-29 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2021.xlsx,2021-09-29,2021,2,14,14
01.30-62433,HT180,OEKK,Miljødirektoratet,HI,MHRFORSK,Spirobranchus triqueter,ROV,NS-EN ISO 19493:2007,2021-09-29 00:00:00,Enkeltfunn (< 5 %),,1,,vm_okokyst_2021.xlsx,2021-09-29,2021,1,30,30
01.30-62433,HT180,OEKK,Miljødirektoratet,HI,MHRFORSK,Urticina felina,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-04 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-04,2022,2,2,2
01.30-62433,HT180,OEKK,Miljødirektoratet,HI,MHRFORSK,Urticina felina,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-04 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-04,2022,2,4,4
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Asterias rubens juv.,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,16,16
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Asterias rubens juv.,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,8,8
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Asterias rubens juv.,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,2,12,12
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Asterias rubens juv.,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Enkeltfunn (< 5 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,1,14,14
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Asterias rubens juv.,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Enkeltfunn (< 5 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,1,4,4
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Asterias rubens juv.,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Enkeltfunn (< 5 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,1,6,6
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Asterias rubens juv.,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Enkeltfunn (< 5 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,1,8,8
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Marthasterias glacialis juv.,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,10,10
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Marthasterias glacialis juv.,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,12,12
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Marthasterias glacialis juv.,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,16,16
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Marthasterias glacialis juv.,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,2,2
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Marthasterias glacialis juv.,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,4,4
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Marthasterias glacialis juv.,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,8,8
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Marthasterias glacialis juv.,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,2,12,12
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Skorpeformet bryozo på fjell - oransj,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,10,10
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Skorpeformet bryozo på fjell - oransj,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,16,16
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Skorpeformet bryozo på fjell - oransj,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,24,24
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Skorpeformet bryozo på fjell - oransj,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,4,4
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Skorpeformet bryozo på fjell - oransj,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,6,6
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Porifera indet.: encrusting - yellow,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Enkeltfunn (< 5 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,1,14,14
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Porifera indet.: encrusting - yellow,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,2,16,16
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Porifera indet.: encrusting - yellow,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Enkeltfunn (< 5 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,1,18,18
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Porifera indet.: encrusting - yellow,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,2,26,26
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Porifera indet.: encrusting - yellow,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,2,28,28
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Clavelina lepadiformis,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,20,20
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Clavelina lepadiformis,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,22,22
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Clavelina lepadiformis,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,24,24
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Clavelina lepadiformis,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,26,26
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Clavelina lepadiformis,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,4,4
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Clavelina lepadiformis,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,6,6
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ciona intestinalis,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Enkeltfunn (< 5 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,1,14,14
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ciona intestinalis,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Enkeltfunn (< 5 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,1,16,16
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ascidia mentula,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,10,10
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ascidia mentula,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Enkeltfunn (< 5 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,1,12,12
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ascidia mentula,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,14,14
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ascidia mentula,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,16,16
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ascidia mentula,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,18,18
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ascidia mentula,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,3,22,22
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ascidia mentula,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,3,24,24
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ascidia mentula,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,28,28
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ascidia mentula,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,8,8
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ascidia mentula,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Enkeltfunn (< 5 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,1,10,10
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ascidia mentula,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,2,12,12
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ascidia mentula,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Enkeltfunn (< 5 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,1,14,14
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ascidia mentula,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,2,18,18
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ascidia mentula,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,2,20,20
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ascidia mentula,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Enkeltfunn (< 5 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,1,8,8
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ascidia virginea,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,14,14
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ascidia virginea,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,16,16
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ascidia virginea,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,18,18
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ascidia virginea,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,20,20
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ascidia virginea,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,22,22
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ascidia virginea,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,24,24
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ascidia virginea,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,26,26
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ascidia virginea,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,4,4
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ascidia virginea,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,2,10,10
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ascidia virginea,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,2,12,12
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ascidia virginea,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,2,14,14
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ascidia virginea,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,2,16,16
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ascidia virginea,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,2,18,18
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Ascidia virginea,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,2,20,20
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Corella parallelogramma,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,28,28
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Corella parallelogramma,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,6,6
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Corella parallelogramma,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Enkeltfunn (< 5 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,1,14,14
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Corella parallelogramma,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,2,6,6
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Botryllus schlosseri,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,2,2,2
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Pecten maximus,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,2,16,16
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Terebratulina retusa,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,3,24,24
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Terebratulina retusa,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,3,26,26
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Terebratulina retusa,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,3,28,28
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Terebratulina retusa,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,2,28,28
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Terebratulina retusa,ROV,NS-EN ISO 19493:2007,2021-09-27 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2021.xlsx,2021-09-27,2021,2,30,30
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Suberites ficus,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Enkeltfunn (< 5 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,1,16,16
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Halichondria panicea,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,3,1,1
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Halichondria panicea,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,2,2
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Halichondria panicea,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,4,4
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Haliclona urceolus,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Enkeltfunn (< 5 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,1,14,14
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Haliclona urceolus,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,16,16
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Haliclona urceolus,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Enkeltfunn (< 5 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,1,28,28
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Sycon ciliatum,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,14,14
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Sycon ciliatum,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,4,4
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Sycon ciliatum,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,6,6
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Polymastia boletiformis,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,3,14,14
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Polymastia boletiformis,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,3,16,16
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Polymastia boletiformis,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,3,18,18
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Polymastia boletiformis,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Spredt (5-20 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,2,20,20
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Polymastia boletiformis,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,3,22,22
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Polymastia boletiformis,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,3,24,24
01.30-62434,HT175,OEKK,Miljødirektoratet,HI,MHRFORSK,Polymastia boletiformis,NS-EN ISO 19493:2007 DT,NS-EN ISO 19493:2007,2022-08-05 00:00:00,Vanlig (20-80 %),,1,,vm_okokyst_2022.xlsx,2022-08-05,2022,3,26,26
